mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
2.78,"5 km SSW of Isleton, CA",1697681045280,1699509450040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73948795,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73948795&format=geojson,2.0,2.7,,,reviewed,0,119,nc,73948795,",nc73948795,us6000lghu,",",nc,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",73.0,0.04197,0.38,89.0,md,earthquake,"M 2.8 - 5 km SSW of Isleton, CA"
0.0,"44 km ESE of Beatty, Nevada",1697680855945,1698180952382,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00867589,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00867589&format=geojson,,,,,reviewed,0,0,nn,00867589,",nn00867589,",",nn,",",origin,phase-data,",22.0,0.027,0.0941,76.42,ml,earthquake,"M 0.0 - 44 km ESE of Beatty, Nevada"
4.3,south of the Fiji Islands,1697680694644,1699510840040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5zp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l5zp&format=geojson,,,,,reviewed,0,284,us,7000l5zp,",us7000l5zp,",",us,",",origin,phase-data,",16.0,5.559,0.53,118.0,mb,earthquake,M 4.3 - south of the Fiji Islands
1.4,"49 km ENE of Chase, Alaska",1697680270678,1699044552650,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dextq5s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dextq5s&format=geojson,,,,,reviewed,0,30,ak,023dextq5s,",ak023dextq5s,",",ak,",",origin,phase-data,",,,0.44,,ml,earthquake,"M 1.4 - 49 km ENE of Chase, Alaska"
2.58,"7 km SW of Guánica, Puerto Rico",1697679912010,1697680466540,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71429153,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71429153&format=geojson,,,,,reviewed,0,102,pr,71429153,",pr71429153,",",pr,",",origin,phase-data,",13.0,0.06395,0.08,223.0,md,earthquake,"M 2.6 - 7 km SW of Guánica, Puerto Rico"
1.3,,1697679682630,1699048110489,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dexrlub,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dexrlub&format=geojson,,,,,reviewed,0,26,ak,023dexrlub,",ak023dexrlub,",",ak,",",origin,phase-data,",,,0.54,,ml,earthquake,M 1.3 - 
0.34,"3 km SW of Anderson Springs, CA",1697679552820,1697834290671,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73948790,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73948790&format=geojson,,,,,reviewed,0,2,nc,73948790,",nc73948790,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.009625,0.02,72.0,md,earthquake,"M 0.3 - 3 km SW of Anderson Springs, CA"
4.5,"Izu Islands, Japan region",1697678709035,1698368489040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5zn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l5zn&format=geojson,,,,,reviewed,0,312,us,7000l5zn,",us7000l5zn,",",us,",",origin,phase-data,",27.0,2.619,0.68,116.0,mb,earthquake,"M 4.5 - Izu Islands, Japan region"
1.9,"22 km WSW of Anchor Point, Alaska",1697678653966,1699044649696,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dexnxsw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dexnxsw&format=geojson,1.0,2.0,,,reviewed,0,56,ak,023dexnxsw,",ak023dexnxsw,",",ak,",",dyfi,origin,phase-data,",,,0.76,,ml,earthquake,"M 1.9 - 22 km WSW of Anchor Point, Alaska"
2.7,,1697678546411,1699511213040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l8qy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l8qy&format=geojson,,,,,reviewed,0,112,us,7000l8qy,",ak023dexnjkx,us7000l8qy,",",ak,us,",",origin,phase-data,",12.0,0.347,0.39,221.0,ml,earthquake,M 2.7 - 
4.3,"43 km E of Luganville, Vanuatu",1697677691057,1698369263040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5zm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l5zm&format=geojson,,,,,reviewed,0,284,us,7000l5zm,",us7000l5zm,",",us,",",origin,phase-data,",19.0,5.907,0.68,204.0,mb,earthquake,"M 4.3 - 43 km E of Luganville, Vanuatu"
1.1,"41 km E of Chase, Alaska",1697676677724,1699044551947,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dex8b2i,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dex8b2i&format=geojson,,,,,reviewed,0,19,ak,023dex8b2i,",ak023dex8b2i,",",ak,",",origin,phase-data,",,,0.75,,ml,earthquake,"M 1.1 - 41 km E of Chase, Alaska"
0.76,Idaho-Montana border region,1697676576270,1697728155550,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90030453,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90030453&format=geojson,,,,,reviewed,0,9,mb,90030453,",mb90030453,",",mb,",",origin,phase-data,",10.0,0.08415,0.15,126.0,ml,earthquake,M 0.8 - Idaho-Montana border region
4.7,,1697676517948,1697677793040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lghk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lghk&format=geojson,,,,,reviewed,0,340,us,6000lghk,",us6000lghk,",",us,",",origin,phase-data,",41.0,2.725,0.8,129.0,mb,earthquake,M 4.7 - 
5.3,Kermadec Islands region,1697676334334,1697677401040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lghi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lghi&format=geojson,,,,,reviewed,0,432,us,6000lghi,",us6000lghi,",",us,",",origin,phase-data,",60.0,1.486,0.55,42.0,mb,earthquake,M 5.3 - Kermadec Islands region
0.52,"10 km NW of The Geysers, CA",1697674959040,1697676440380,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73948775,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73948775&format=geojson,,,,,automatic,0,4,nc,73948775,",nc73948775,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.002114,0.01,120.0,md,earthquake,"M 0.5 - 10 km NW of The Geysers, CA"
4.3,"112 km ESE of Ollagüe, Chile",1697674881390,1697675424040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lghe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lghe&format=geojson,,,,,reviewed,0,284,us,6000lghe,",us6000lghe,",",us,",",origin,phase-data,",22.0,1.414,1.06,89.0,mb,earthquake,"M 4.3 - 112 km ESE of Ollagüe, Chile"
1.85,,1697674801800,1697720279460,,https://earthquake.usgs.gov/earthquakes/eventpage/se60555961,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=se60555961&format=geojson,,,,,reviewed,0,53,se,60555961,",se60555961,",",se,",",origin,phase-data,",9.0,0.2096,0.09,106.0,md,earthquake,M 1.9 - 
4.4,"23 km NNE of Otobe, Japan",1697674502474,1697675853040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lghf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lghf&format=geojson,,,,,reviewed,0,298,us,6000lghf,",us6000lghf,",",us,",",origin,phase-data,",45.0,1.518,0.51,62.0,mb,earthquake,"M 4.4 - 23 km NNE of Otobe, Japan"
2.9,"62 km SSW of Adak, Alaska",1697674446757,1699252962040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l8qx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l8qx&format=geojson,,,,,reviewed,0,129,us,7000l8qx,",ak023dex0csb,us7000l8qx,",",ak,us,",",origin,phase-data,",15.0,0.385,0.19,214.0,ml,earthquake,"M 2.9 - 62 km SSW of Adak, Alaska"
3.5,"62 km SSW of Whites City, New Mexico",1697674197825,1697729168503,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023ulrs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023ulrs&format=geojson,,,3.646,,reviewed,0,188,tx,2023ulrs,",us6000lghd,tx2023ulrs,",",us,tx,",",origin,phase-data,shakemap,",39.0,0.0,0.2,73.0,ml(texnet),earthquake,"M 3.5 - 62 km SSW of Whites City, New Mexico"
2.18,"6 km SE of Maria Antonia, Puerto Rico",1697673910920,1697675611530,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71429148,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71429148&format=geojson,,,,,reviewed,0,73,pr,71429148,",pr71429148,",",pr,",",origin,phase-data,",6.0,0.0496,0.13,215.0,md,earthquake,"M 2.2 - 6 km SE of Maria Antonia, Puerto Rico"
2.0,"68 km NNE of White Mountain, Alaska",1697672885790,1699066262800,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ddnd9fn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ddnd9fn&format=geojson,,,,,reviewed,0,62,ak,023ddnd9fn,",ak023ddnd9fn,",",ak,",",origin,phase-data,",,,0.66,,ml,earthquake,"M 2.0 - 68 km NNE of White Mountain, Alaska"
2.11999989,"9 km E of Pāhala, Hawaii",1697672836480,1697673032920,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73613762,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73613762&format=geojson,,,,,automatic,0,69,hv,73613762,",hv73613762,",",hv,",",origin,phase-data,",24.0,,0.140000001,205.0,md,earthquake,"M 2.1 - 9 km E of Pāhala, Hawaii"
2.49,Puerto Rico region,1697672116430,1697673339270,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71429138,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71429138&format=geojson,,,,,reviewed,0,95,pr,71429138,",pr71429138,",",pr,",",origin,phase-data,",11.0,0.04882,0.12,114.0,md,earthquake,M 2.5 - Puerto Rico region
1.3,"61 km NNE of Yakutat, Alaska",1697671313653,1699126801540,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ddn7kxw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ddn7kxw&format=geojson,,,,,reviewed,0,26,ak,023ddn7kxw,",ak023ddn7kxw,",",ak,",",origin,phase-data,",,,0.54,,ml,earthquake,"M 1.3 - 61 km NNE of Yakutat, Alaska"
1.70000005,"Island of Hawaii, Hawaii",1697671203010,1697671372650,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73613742,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73613742&format=geojson,,,,,automatic,0,44,hv,73613742,",hv73613742,",",hv,",",origin,phase-data,",13.0,,0.0700000003,139.0,md,earthquake,"M 1.7 - Island of Hawaii, Hawaii"
2.9,"Unimak Island region, Alaska",1697671013542,1699509828040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l8t2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l8t2&format=geojson,,,,,reviewed,0,129,us,7000l8t2,",ak023ddn6igb,us7000l8t2,",",ak,us,",",origin,phase-data,",24.0,1.211,0.24,228.0,ml,earthquake,"M 2.9 - Unimak Island region, Alaska"
0.31,"3 km NW of The Geysers, CA",1697670987580,1698338890824,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73948770,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73948770&format=geojson,,,,,reviewed,0,1,nc,73948770,",nc73948770,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.005981,0.04,76.0,md,earthquake,"M 0.3 - 3 km NW of The Geysers, CA"
0.85,"18 km SW of Toms Place, CA",1697669847820,1697831231337,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73948760,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73948760&format=geojson,,,,,reviewed,0,11,nc,73948760,",nc73948760,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.1234,0.03,237.0,md,earthquake,"M 0.9 - 18 km SW of Toms Place, CA"
3.8,"9 km SE of Ramón Santana, Dominican Republic",1697669243280,1699509634040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lgh9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lgh9&format=geojson,,,,,reviewed,0,222,us,6000lgh9,",pr2023291003,us6000lgh9,",",pr,us,",",origin,phase-data,",33.0,0.685,0.94,146.0,ml,earthquake,"M 3.8 - 9 km SE of Ramón Santana, Dominican Republic"
0.67,"6 km S of Idyllwild, CA",1697668893910,1697676276103,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40584096,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40584096&format=geojson,,,,,reviewed,0,7,ci,40584096,",ci40584096,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.03886,0.09,99.0,ml,earthquake,"M 0.7 - 6 km S of Idyllwild, CA"
1.6,"7 km ESE of Spanish Springs, Nevada",1697668333761,1697694607449,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00867586,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00867586&format=geojson,0.0,1.0,,,reviewed,0,39,nn,00867586,",nn00867586,",",nn,",",dyfi,origin,phase-data,",16.0,0.132,0.1469,71.27,ml,earthquake,"M 1.6 - 7 km ESE of Spanish Springs, Nevada"
0.07,"86 km NW of Karluk, Alaska",1697668122230,1697674636410,,https://earthquake.usgs.gov/earthquakes/eventpage/av91118638,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91118638&format=geojson,,,,,reviewed,0,0,av,91118638,",av91118638,",",av,",",origin,phase-data,",7.0,,0.06,170.0,ml,earthquake,"M 0.1 - 86 km NW of Karluk, Alaska"
1.27,"8 km SSW of Ridgemark, CA",1697668074010,1697840474291,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73948750,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73948750&format=geojson,,,,,reviewed,0,25,nc,73948750,",nc73948750,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",31.0,0.05002,0.12,46.0,md,earthquake,"M 1.3 - 8 km SSW of Ridgemark, CA"
1.95,"4 km ESE of Dale, Oklahoma",1697668067000,1697719657704,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023uloj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023uloj&format=geojson,,,,,reviewed,0,58,ok,2023uloj,",ok2023uloj,",",ok,",",origin,phase-data,",92.0,0.03689276038,0.26,47.0,ml,earthquake,"M 2.0 - 4 km ESE of Dale, Oklahoma"
0.35,"3 km SSE of Hebgen Lake Estates, Montana",1697667391270,1697668124690,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552532,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60552532&format=geojson,,,,,reviewed,0,2,uu,60552532,",uu60552532,",",uu,",",origin,phase-data,",10.0,0.01977,0.17,170.0,md,earthquake,"M 0.4 - 3 km SSE of Hebgen Lake Estates, Montana"
5.1,"Izu Islands, Japan region",1697667306847,1699509545040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lggz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lggz&format=geojson,,,,,reviewed,0,400,us,6000lggz,",us6000lggz,",",us,",",origin,phase-data,",283.0,2.646,0.52,32.0,mww,earthquake,"M 5.1 - Izu Islands, Japan region"
3.5,"22 km NW of Ninilchik, Alaska",1697666553464,1699506443655,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ddmi0wr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ddmi0wr&format=geojson,0.0,1.0,2.657,,reviewed,0,188,ak,023ddmi0wr,",us6000lggw,ak023ddmi0wr,",",us,ak,",",dyfi,origin,phase-data,shakemap,",,,0.89,,ml,earthquake,"M 3.5 - 22 km NW of Ninilchik, Alaska"
1.2,"52 km NNE of Petersville, Alaska",1697666451042,1699066262342,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ddmhmy8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ddmhmy8&format=geojson,,,,,reviewed,0,22,ak,023ddmhmy8,",ak023ddmhmy8,",",ak,",",origin,phase-data,",,,0.47,,ml,earthquake,"M 1.2 - 52 km NNE of Petersville, Alaska"
1.3,"70 km N of Petersville, Alaska",1697665935061,1699066262138,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ddm79sy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ddm79sy&format=geojson,,,,,reviewed,0,26,ak,023ddm79sy,",ak023ddm79sy,",",ak,",",origin,phase-data,",,,0.37,,ml,earthquake,"M 1.3 - 70 km N of Petersville, Alaska"
4.6,,1697665924697,1699505682040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lhir,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lhir&format=geojson,,,,,reviewed,0,326,us,6000lhir,",us6000lhir,",",us,",",origin,phase-data,",30.0,39.164,0.38,74.0,mb,earthquake,M 4.6 - 
1.49,"2 km WNW of Willits, CA",1697665414260,1697831654373,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73948745,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73948745&format=geojson,,,,,reviewed,0,34,nc,73948745,",nc73948745,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.05794,0.1,93.0,md,earthquake,"M 1.5 - 2 km WNW of Willits, CA"
-0.06,Washington,1697664820110,1697774227520,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61957892,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61957892&format=geojson,,,,,reviewed,0,0,uw,61957892,",uw61957892,",",uw,",",origin,phase-data,",11.0,0.02573,0.11,142.0,ml,earthquake,M -0.1 - Washington
4.4,Afghanistan-Tajikistan border region,1697664726103,1699505083040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lggt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lggt&format=geojson,,,,,reviewed,0,298,us,6000lggt,",us6000lggt,",",us,",",origin,phase-data,",28.0,0.555,1.02,95.0,mb,earthquake,M 4.4 - Afghanistan-Tajikistan border region
4.2,"80 km NNW of Hihifo, Tonga",1697664620892,1698359941040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lhip,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lhip&format=geojson,,,,,reviewed,0,271,us,6000lhip,",us6000lhip,",",us,",",origin,phase-data,",18.0,2.491,0.27,63.0,mb,earthquake,"M 4.2 - 80 km NNW of Hihifo, Tonga"
1.2,"52 km W of Anderson, Alaska",1697664408776,1699126800531,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ddm1rs7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ddm1rs7&format=geojson,,,,,reviewed,0,22,ak,023ddm1rs7,",ak023ddm1rs7,",",ak,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 1.2 - 52 km W of Anderson, Alaska"
1.17,"4 km SE of Dale, Oklahoma",1697664111979,1697729620076,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023ulme,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023ulme&format=geojson,,,,,reviewed,0,21,ok,2023ulme,",ok2023ulme,",",ok,",",origin,phase-data,",44.0,0.02879434957,0.25,62.0,ml,earthquake,"M 1.2 - 4 km SE of Dale, Oklahoma"
1.6,"19 km ESE of Eagle River, Alaska",1697664078192,1699066259014,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ddm0mrz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ddm0mrz&format=geojson,1.0,1.0,,,reviewed,0,39,ak,023ddm0mrz,",ak023ddm0mrz,",",ak,",",dyfi,origin,phase-data,",,,0.54,,ml,earthquake,"M 1.6 - 19 km ESE of Eagle River, Alaska"
4.3,"9 km NW of Carhuamayo, Peru",1697663705162,1699503782040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lggm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lggm&format=geojson,,,,,reviewed,0,284,us,6000lggm,",us6000lggm,",",us,",",origin,phase-data,",11.0,1.355,0.37,118.0,mb,earthquake,"M 4.3 - 9 km NW of Carhuamayo, Peru"
0.66,"5 km WSW of Cupertino, CA",1697663343240,1697827090891,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73948740,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73948740&format=geojson,,,,,reviewed,0,7,nc,73948740,",nc73948740,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.002716,0.09,107.0,md,earthquake,"M 0.7 - 5 km WSW of Cupertino, CA"
4.1,"97 km N of Lae, Papua New Guinea",1697663326651,1698361117040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lhin,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lhin&format=geojson,,,,,reviewed,0,259,us,6000lhin,",us6000lhin,",",us,",",origin,phase-data,",14.0,5.274,0.59,108.0,mb,earthquake,"M 4.1 - 97 km N of Lae, Papua New Guinea"
1.01,"5 km W of Arpelar, Oklahoma",1697662931539,1697729155180,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023ulln,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023ulln&format=geojson,,,,,reviewed,0,16,ok,2023ulln,",ok2023ulln,",",ok,",",origin,phase-data,",23.0,0.3437325479,0.23,158.0,ml,earthquake,"M 1.0 - 5 km W of Arpelar, Oklahoma"
0.99,"10 km NW of The Geysers, CA",1697662601900,1697668510631,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73948730,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73948730&format=geojson,,,,,automatic,0,15,nc,73948730,",nc73948730,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.001254,0.01,82.0,md,earthquake,"M 1.0 - 10 km NW of The Geysers, CA"
1.9,"57 km W of Anchor Point, Alaska",1697662378860,1699066258801,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ddlm1a6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ddlm1a6&format=geojson,,,,,reviewed,0,56,ak,023ddlm1a6,",ak023ddlm1a6,",",ak,",",origin,phase-data,",,,0.48,,ml,earthquake,"M 1.9 - 57 km W of Anchor Point, Alaska"
0.43,"10 km WNW of The Geysers, CA",1697661873870,1697834050647,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73948725,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73948725&format=geojson,,,,,reviewed,0,3,nc,73948725,",nc73948725,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.005414,0.02,94.0,md,earthquake,"M 0.4 - 10 km WNW of The Geysers, CA"
1.4,,1697660689890,1697728420149,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023ulkh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023ulkh&format=geojson,,,,,reviewed,0,30,ok,2023ulkh,",ok2023ulkh,",",ok,",",origin,phase-data,",63.0,0.2402528542,0.51,115.0,ml,quarry blast,M 1.4 Quarry Blast - 
2.7,"52 km SE of Sand Point, Alaska",1697660630358,1699549066040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l8t1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l8t1&format=geojson,,,,,reviewed,0,112,us,7000l8t1,",ak023ddlfoxd,us7000l8t1,",",ak,us,",",origin,phase-data,",27.0,0.478,0.86,224.0,ml,earthquake,"M 2.7 - 52 km SE of Sand Point, Alaska"
